work_year,job_category,salary_in_usd,experience_level,employment_type,work_setting,company_location,company_size
2023,Data Engineering,175308,Senior,Full-time,In-person,United States,M
2023,Data Engineering,100706,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,235000,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,135000,Senior,Full-time,In-person,United States,M
2023,Data Engineering,310000,Senior,Full-time,In-person,United States,M
2023,Data Engineering,229000,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,289076,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,202353,Senior,Full-time,In-person,United States,M
2023,Data Engineering,70179,Senior,Full-time,In-person,Portugal,M
2023,Data Engineering,37788,Senior,Full-time,In-person,Portugal,M
2023,Data Science and Research,120000,Mid-level,Full-time,Remote,United States,M
2023,Data Science and Research,100000,Mid-level,Full-time,Remote,United States,M
2023,Data Engineering,226700,Senior,Full-time,In-person,United States,M
2023,Data Engineering,133300,Senior,Full-time,In-person,United States,M
2023,Data Analysis,125000,Senior,Full-time,In-person,United States,M
2023,Data Analysis,85000,Senior,Full-time,In-person,United States,M
2023,Data Analysis,130000,Senior,Full-time,Remote,United States,M
2023,Data Analysis,80000,Senior,Full-time,Remote,United States,M
2023,Data Engineering,120000,Mid-level,Full-time,In-person,United States,M
2023,Data Engineering,100000,Mid-level,Full-time,In-person,United States,M
2023,Data Engineering,231250,Senior,Full-time,Remote,United States,M
2023,Data Engineering,138750,Senior,Full-time,Remote,United States,M
2023,Data Engineering,199000,Senior,Full-time,In-person,United States,M
2023,Data Engineering,162000,Senior,Full-time,In-person,United States,M
2023,Data Engineering,160000,Entry-level,Full-time,In-person,United States,M
2023,Data Engineering,135000,Entry-level,Full-time,In-person,United States,M
2022,Data Science and Research,100000,Entry-level,Full-time,Remote,United States,M
2023,Data Science and Research,200000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,150000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,160000,Entry-level,Full-time,In-person,United States,M
2023,Data Science and Research,120000,Entry-level,Full-time,In-person,United States,M
2023,Data Science and Research,250000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,200000,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,150000,Entry-level,Full-time,In-person,United States,M
2023,Machine Learning and AI,120000,Entry-level,Full-time,In-person,United States,M
2023,Data Science and Research,150000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,100000,Senior,Full-time,In-person,United States,M
2022,Leadership and Management,133000,Senior,Full-time,In-person,Netherlands,L
2023,Data Science and Research,272550,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,198200,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,182000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,140000,Senior,Full-time,In-person,United States,M
2023,Data Engineering,200000,Senior,Full-time,In-person,United States,M
2023,Data Engineering,160000,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,204500,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,142200,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,120000,Mid-level,Full-time,In-person,United States,M
2023,Data Science and Research,105000,Mid-level,Full-time,In-person,United States,M
2023,Data Engineering,187500,Senior,Full-time,Remote,United States,M
2023,Data Engineering,175000,Senior,Full-time,Remote,United States,M
2023,Machine Learning and AI,204500,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,142200,Senior,Full-time,In-person,United States,M
2023,Data Analysis,155000,Senior,Full-time,Remote,United States,M
2023,Data Analysis,64000,Senior,Full-time,Remote,United States,M
2023,Machine Learning and AI,235000,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,185000,Senior,Full-time,In-person,United States,M
2023,Data Architecture and Modeling,174500,Senior,Full-time,In-person,United States,M
2023,Data Architecture and Modeling,113000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,143100,Senior,Full-time,In-person,Canada,M
2023,Data Science and Research,113000,Senior,Full-time,In-person,Canada,M
2023,Data Science and Research,184000,Senior,Full-time,Remote,United States,M
2023,Data Science and Research,142000,Senior,Full-time,Remote,United States,M
2023,Data Science and Research,140000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,120000,Senior,Full-time,In-person,United States,M
2023,Data Architecture and Modeling,174500,Senior,Full-time,In-person,United States,M
2023,Data Architecture and Modeling,113000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,180560,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,115440,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,140000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,120000,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,248100,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,145900,Senior,Full-time,In-person,United States,M
2023,Data Science and Research,120000,Senior,Full-time,In-person,Canada,M
2023,Data Science and Research,110000,Senior,Full-time,In-person,Canada,M
2023,Data Engineering,291500,Senior,Full-time,In-person,United States,M
2023,Data Engineering,180000,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,76284,Mid-level,Full-time,Remote,United Kingdom,M
2023,Machine Learning and AI,63980,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Engineering,161800,Senior,Full-time,In-person,United States,M
2023,Data Engineering,141600,Senior,Full-time,In-person,United States,M
2023,Machine Learning and AI,59059,Mid-level,Full-time,Remote,United Kingdom,M
2023,Machine Learning and AI,46755,Mid-level,Full-time,Remote,United Kingdom,M
2023,Data Engineering,166000,Senior,Full-time,Remote,United States,M
2023,Data Engineering,128000,Senior,Full-time,Remote,United States,M
2023,Data Architecture and Modeling,170000,Senior,Full-time,Remote,United States,M
2023,Data Architecture and Modeling,110000,Senior,Full-time,Remote,United States,M
2023,Data Engineering,160000,Senior,Full-time,Remote,United States,M
2023,Data Engineering,75000,Senior,Full-time,Remote,United States,M
2023,Data Engineering,236000,Senior,Full-time,Remote,United States,M
2023,Data Engineering,182000,Senior,Full-time,Remote,United States,M
2022,Data Science and Research,130000,Entry-level,Full-time,In-person,United States,M
2023,Data Analysis,150000,Mid-level,Full-time,In-person,United States,M
2023,Data Analysis,100000,Mid-level,Full-time,In-person,United States,M
2023,Machine Learning and AI,261500,Senior,Full-time,In-person,United States,L
2023,Machine Learning and AI,134500,Senior,Full-time,In-person,United States,L
2023,Data Science and Research,130000,Mid-level,Full-time,In-person,United States,M
2023,Data Science and Research,90000,Mid-level,Full-time,In-person,United States,M
2023,Data Engineering,160000,Entry-level,Full-time,In-person,United States,M
2023,Data Engineering,135000,Entry-level,Full-time,In-person,United States,M
2022,Leadership and Management,125000,Senior,Full-time,Remote,United States,L
2022,Data Engineering,175000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,155000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,153600,Senior,Full-time,In-person,United States,M
2022,Data Engineering,106800,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,150000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,140000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,122000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,94500,Senior,Full-time,In-person,United States,M
2022,Data Engineering,170000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,130000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,145000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,128000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,145000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,100000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,175000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,120000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,145000,Senior,Full-time,In-person,United States,M
2022,Data Engineering,115000,Senior,Full-time,In-person,United States,M
2022,Machine Learning and AI,150000,Senior,Full-time,Remote,United States,M
2022,Data Analysis,150000,Mid-level,Full-time,In-person,United States,M
2022,Data Analysis,100000,Mid-level,Full-time,In-person,United States,M
2022,Data Science and Research,150000,Mid-level,Full-time,Remote,United States,M
2022,Data Science and Research,127500,Mid-level,Full-time,Remote,United States,M
2022,Data Science and Research,126500,Senior,Full-time,Remote,United States,M
2022,Data Science and Research,51000,Senior,Full-time,Remote,United States,M
2022,Data Engineering,260000,Mid-level,Full-time,In-person,United States,M
2022,Data Engineering,175000,Mid-level,Full-time,In-person,United States,M
2022,Data Science and Research,40000,Entry-level,Full-time,Remote,Pakistan,M
2022,Machine Learning and AI,40000,Entry-level,Full-time,Remote,Australia,M
2022,Data Engineering,250000,Senior,Full-time,Remote,United States,M
2022,Data Engineering,63000,Senior,Full-time,Remote,United States,M
2022,Machine Learning and AI,210000,Senior,Full-time,Remote,United States,M
2022,Machine Learning and AI,160000,Senior,Full-time,Remote,United States,M
2022,Data Science and Research,272550,Senior,Full-time,Remote,United States,M
2022,Data Science and Research,198200,Senior,Full-time,Remote,United States,M
2022,Data Science and Research,94560,Mid-level,Full-time,Remote,France,M
2022,Data Science and Research,52533,Mid-level,Full-time,Remote,France,M
2022,Data Science and Research,220000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,146000,Senior,Full-time,In-person,United States,M
2022,Data Analysis,150000,Mid-level,Full-time,In-person,United States,M
2022,Data Analysis,100000,Mid-level,Full-time,In-person,United States,M
2022,Machine Learning and AI,248400,Senior,Full-time,Remote,Canada,M
2022,Machine Learning and AI,183600,Senior,Full-time,Remote,Canada,M
2022,Data Engineering,150000,Mid-level,Full-time,Remote,United States,M
2022,Data Engineering,150000,Mid-level,Full-time,Remote,United States,M
2022,Machine Learning and AI,40000,Entry-level,Full-time,Remote,Australia,M
2022,Data Engineering,120000,Mid-level,Full-time,In-person,United States,M
2022,Data Engineering,95000,Mid-level,Full-time,In-person,United States,M
2022,Data Engineering,160000,Entry-level,Full-time,In-person,United States,M
2022,Data Engineering,135000,Entry-level,Full-time,In-person,United States,M
2022,Data Science and Research,24165,Entry-level,Full-time,Hybrid,Italy,M
2022,Data Engineering,216000,Senior,Full-time,Remote,United States,M
2022,Data Engineering,144000,Senior,Full-time,Remote,United States,M
2022,Data Engineering,85000,Entry-level,Full-time,In-person,United States,M
2022,Data Engineering,65000,Entry-level,Full-time,In-person,United States,M
2022,Data Analysis,149000,Senior,Full-time,Remote,United States,M
2022,Data Analysis,119000,Senior,Full-time,Remote,United States,M
2022,Data Science and Research,140000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,120000,Senior,Full-time,In-person,United States,M
2022,Data Science and Research,150000,Mid-level,Full-time,In-person,United States,M
2022,Data Science and Research,110000,Mid-level,Full-time,In-person,United States,M
